user_id,install_date,country,platform,channel
U14721,2026-02-19,JP,iOS,TikTok
U43162,2026-02-19,JP,iOS,Google
U03783,2026-02-19,JP,iOS,TikTok
U10898,2026-02-19,JP,iOS,Meta
U04197,2026-02-19,JP,Android,Organic
U23823,2026-02-19,JP,iOS,Organic
U10960,2026-02-19,US,iOS,Google
U11652,2026-02-19,JP,Android,Meta
U23850,2026-02-19,US,Android,Google
U14776,2026-02-19,US,iOS,TikTok
U36906,2026-02-19,JP,Android,Google
U04145,2026-02-19,US,Android,TikTok
U23884,2026-02-19,US,Android,Google
U43195,2026-02-19,US,Android,Meta
U22046,2026-02-19,US,Android,TikTok
U22040,2026-02-19,JP,iOS,TikTok
U23897,2026-02-19,US,Android,TikTok
U11694,2026-02-19,US,iOS,Meta
U00459,2026-02-19,US,iOS,Meta
U36874,2026-02-19,JP,iOS,Organic
U23939,2026-02-19,US,iOS,Meta
U14742,2026-02-19,JP,iOS,Organic
U22000,2026-02-19,US,Android,TikTok
U23377,2026-02-19,US,Android,TikTok
U43381,2026-02-19,JP,iOS,Organic
U02412,2026-02-19,US,Android,TikTok
U38474,2026-02-19,US,iOS,Meta
U43564,2026-02-19,US,iOS,Meta
U11401,2026-02-19,US,Android,Meta
U38480,2026-02-19,US,iOS,Meta
U22863,2026-02-19,JP,Android,TikTok
U22874,2026-02-19,US,iOS,Meta
U15287,2026-02-19,JP,Android,Organic
U22889,2026-02-19,JP,iOS,Organic
U03457,2026-02-19,US,Android,TikTok
U47342,2026-02-19,US,iOS,Google
U22945,2026-02-19,JP,iOS,TikTok
U46038,2026-02-19,US,iOS,TikTok
U11350,2026-02-19,JP,iOS,Organic
U22953,2026-02-19,JP,Android,TikTok
U22521,2026-02-19,US,iOS,Google
U22519,2026-02-19,US,Android,Google
U15040,2026-02-19,US,iOS,TikTok
U11422,2026-02-19,JP,Android,Google
U46032,2026-02-19,US,iOS,Organic
U15227,2026-02-19,JP,iOS,Google
U22763,2026-02-19,JP,iOS,Organic
U49995,2026-02-19,JP,Android,Google
U47350,2026-02-19,JP,iOS,Organic
U11468,2026-02-19,US,iOS,TikTok
U02446,2026-02-19,US,iOS,TikTok
U49989,2026-02-19,US,iOS,TikTok
U22614,2026-02-19,US,Android,Meta
U38344,2026-02-19,US,iOS,Meta
U38338,2026-02-19,US,iOS,Meta
U38337,2026-02-19,JP,iOS,Google
U38335,2026-02-19,US,Android,TikTok
U22722,2026-02-19,JP,Android,TikTok
U15158,2026-02-19,JP,Android,Organic
U38319,2026-02-19,US,Android,Organic
U15168,2026-02-19,US,iOS,Google
U00838,2026-02-19,JP,Android,Meta
U15200,2026-02-19,JP,iOS,Google
U15205,2026-02-19,US,Android,Meta
U47364,2026-02-19,US,iOS,Organic
U24063,2026-02-19,JP,iOS,TikTok
U22505,2026-02-19,US,iOS,Google
U23023,2026-02-19,JP,iOS,TikTok
U22388,2026-02-19,JP,Android,Organic
U37724,2026-02-19,US,Android,TikTok
U43422,2026-02-19,JP,iOS,Meta
U23272,2026-02-19,JP,Android,Google
U37691,2026-02-19,US,Android,Google
U38644,2026-02-19,US,Android,TikTok
U15524,2026-02-19,JP,iOS,Organic
U49860,2026-02-19,US,Android,Organic
U23346,2026-02-19,JP,iOS,Meta
U47455,2026-02-19,JP,Android,Organic
U43397,2026-02-19,JP,iOS,Meta
U47458,2026-02-19,JP,iOS,TikTok
U14904,2026-02-19,US,iOS,Organic
U37612,2026-02-19,US,Android,TikTok
U22326,2026-02-19,JP,Android,Organic
U00009,2026-02-19,JP,iOS,Google
U38670,2026-02-19,JP,iOS,Google
U23247,2026-02-19,US,iOS,Organic
U03544,2026-02-19,JP,iOS,Meta
U37748,2026-02-19,JP,iOS,Google
U02700,2026-02-19,US,Android,TikTok
U11306,2026-02-19,US,iOS,Meta
U01857,2026-02-19,JP,iOS,Google
U47421,2026-02-19,JP,Android,TikTok
U15406,2026-02-19,JP,Android,Google
U47426,2026-02-19,US,iOS,Meta
U11298,2026-02-19,JP,iOS,Organic
U23135,2026-02-19,JP,iOS,TikTok
U23147,2026-02-19,JP,Android,TikTok
U49888,2026-02-19,US,Android,TikTok
U23176,2026-02-19,US,Android,Google
U37819,2026-02-19,JP,iOS,TikTok
U45998,2026-02-19,JP,Android,Google
U22437,2026-02-19,JP,iOS,Organic
U11283,2026-02-19,US,iOS,Organic
U03670,2026-02-19,JP,iOS,Google
U01907,2026-02-19,US,iOS,Organic
U22416,2026-02-19,JP,Android,TikTok
U01847,2026-02-19,JP,Android,TikTok
U10065,2026-02-19,US,Android,Meta
U14717,2026-02-19,US,Android,Google
U16003,2026-02-19,JP,Android,Organic
U02794,2026-02-19,JP,iOS,Organic
U04825,2026-02-19,JP,iOS,TikTok
U24947,2026-02-19,US,iOS,Meta
U35529,2026-02-19,JP,iOS,Organic
U21463,2026-02-19,JP,iOS,TikTok
U35521,2026-02-19,US,iOS,TikTok
U01042,2026-02-19,US,iOS,Meta
U42832,2026-02-19,JP,iOS,Google
U35503,2026-02-19,US,Android,Meta
U01043,2026-02-19,JP,iOS,Organic
U10276,2026-02-19,JP,iOS,TikTok
U04852,2026-02-19,JP,Android,Organic
U35475,2026-02-19,JP,iOS,Google
U47757,2026-02-19,US,Android,TikTok
U14362,2026-02-19,US,Android,Organic
U35460,2026-02-19,JP,iOS,Organic
U39353,2026-02-19,JP,iOS,Organic
U10367,2026-02-19,JP,iOS,Organic
U45662,2026-02-19,US,iOS,TikTok
U04803,2026-02-19,JP,iOS,Organic
U02783,2026-02-19,US,iOS,TikTok
U21595,2026-02-19,JP,iOS,Google
U47707,2026-02-19,US,iOS,Meta
U35761,2026-02-19,US,Android,TikTok
U01974,2026-02-19,JP,Android,TikTok
U10459,2026-02-19,JP,iOS,Organic
U04705,2026-02-19,US,iOS,TikTok
U10451,2026-02-19,JP,iOS,TikTok
U13860,2026-02-19,US,Android,Google
U02494,2026-02-19,US,Android,Google
U16396,2026-02-19,JP,Android,Organic
U24846,2026-02-19,US,iOS,TikTok
U35678,2026-02-19,US,iOS,Organic
U24864,2026-02-19,US,Android,Meta
U49547,2026-02-19,JP,iOS,TikTok
U49533,2026-02-19,US,Android,Meta
U24887,2026-02-19,JP,iOS,Organic
U02353,2026-02-19,US,iOS,Organic
U21405,2026-02-19,JP,iOS,Organic
U25098,2026-02-19,US,iOS,Organic
U47768,2026-02-19,JP,iOS,Meta
U04993,2026-02-19,JP,iOS,Organic
U10113,2026-02-19,US,Android,TikTok
U16659,2026-02-19,JP,iOS,Google
U35056,2026-02-19,US,Android,Organic
U21296,2026-02-19,US,iOS,Meta
U01698,2026-02-19,US,Android,Meta
U21291,2026-02-19,US,Android,TikTok
U12031,2026-02-19,US,Android,TikTok
U10089,2026-02-19,JP,Android,Google
U35007,2026-02-19,US,iOS,Google
U21278,2026-02-19,JP,Android,Google
U39527,2026-02-19,JP,iOS,TikTok
U34978,2026-02-19,US,iOS,Meta
U25454,2026-02-19,JP,Android,TikTok
U10070,2026-02-19,JP,iOS,Google
U25494,2026-02-19,JP,Android,Google
U05138,2026-02-19,JP,iOS,Meta
U21331,2026-02-19,JP,Android,Organic
U46301,2026-02-19,JP,iOS,TikTok
U35127,2026-02-19,US,iOS,TikTok
U16602,2026-02-19,US,Android,Meta
U10220,2026-02-19,JP,Android,TikTok
U35373,2026-02-19,JP,iOS,Organic
U01050,2026-02-19,JP,iOS,TikTok
U39412,2026-02-19,US,Android,Meta
U21372,2026-02-19,US,iOS,Google
U44012,2026-02-19,JP,Android,TikTok
U39441,2026-02-19,US,Android,Meta
U16574,2026-02-19,JP,iOS,TikTok
U25224,2026-02-19,US,Android,Meta
U39444,2026-02-19,US,Android,Meta
U25239,2026-02-19,JP,iOS,TikTok
U04969,2026-02-19,US,Android,TikTok
U04970,2026-02-19,US,Android,Google
U14310,2026-02-19,JP,iOS,Meta
U10157,2026-02-19,US,Android,Organic
U10145,2026-02-19,US,iOS,Organic
U47168,2026-02-19,US,Android,TikTok
U44027,2026-02-19,JP,iOS,Google
U04693,2026-02-19,JP,iOS,Google
U35766,2026-02-19,JP,Android,TikTok
U35791,2026-02-19,US,Android,TikTok
U24210,2026-02-19,JP,iOS,Google
U04417,2026-02-19,US,iOS,TikTok
U36398,2026-02-19,JP,Android,Organic
U24251,2026-02-19,JP,iOS,TikTok
U24253,2026-02-19,JP,iOS,TikTok
U24254,2026-02-19,JP,iOS,Organic
U24271,2026-02-19,US,iOS,TikTok
U10735,2026-02-19,JP,iOS,Organic
U36367,2026-02-19,US,iOS,Organic
U11730,2026-02-19,US,iOS,Google
U04445,2026-02-19,JP,iOS,TikTok
U36330,2026-02-19,JP,iOS,Organic
U14641,2026-02-19,US,iOS,Meta
U10694,2026-02-19,US,iOS,Organic
U02381,2026-02-19,US,iOS,TikTok
U21868,2026-02-19,JP,iOS,Organic
U49632,2026-02-19,JP,iOS,Meta
U16079,2026-02-19,JP,iOS,Google
U00773,2026-02-19,JP,iOS,Google
U10757,2026-02-19,US,Android,TikTok
U46257,2026-02-19,US,iOS,TikTok
U24095,2026-02-19,US,iOS,Organic
U36588,2026-02-19,US,iOS,Google
U16012,2026-02-19,JP,iOS,Google
U04293,2026-02-19,JP,iOS,Organic
U04295,2026-02-19,JP,Android,Meta
U46249,2026-02-19,US,iOS,TikTok
U36554,2026-02-19,US,Android,TikTok
U43100,2026-02-19,JP,iOS,Meta
U36542,2026-02-19,US,iOS,Google
U49674,2026-02-19,US,iOS,Organic
U43093,2026-02-19,US,Android,Organic
U49668,2026-02-19,JP,iOS,Organic
U24162,2026-02-19,US,Android,Google
U36471,2026-02-19,JP,iOS,Organic
U16054,2026-02-19,JP,Android,Organic
U02765,2026-02-19,JP,Android,Organic
U39032,2026-02-19,JP,iOS,Organic
U00974,2026-02-19,US,iOS,Meta
U00270,2026-02-19,US,iOS,Google
U24353,2026-02-19,US,iOS,Meta
U36229,2026-02-19,US,Android,Meta
U24567,2026-02-19,US,iOS,TikTok
U39215,2026-02-19,US,Android,Meta
U01766,2026-02-19,JP,iOS,Organic
U11803,2026-02-19,JP,iOS,Organic
U16286,2026-02-19,US,iOS,TikTok
U35869,2026-02-19,US,iOS,TikTok
U10536,2026-02-19,US,iOS,Google
U24631,2026-02-19,US,iOS,Meta
U24639,2026-02-19,US,Android,TikTok
U10528,2026-02-19,JP,iOS,Google
U24669,2026-02-19,US,Android,Meta
U04677,2026-02-19,US,iOS,Organic
U42914,2026-02-19,JP,iOS,Organic
U24676,2026-02-19,US,Android,Google
U11836,2026-02-19,JP,iOS,Google
U24712,2026-02-19,US,Android,Meta
U42902,2026-02-19,JP,Android,Organic
U35948,2026-02-19,JP,Android,TikTok
U10666,2026-02-19,JP,Android,Organic
U35962,2026-02-19,US,Android,Meta
U42956,2026-02-19,US,iOS,Organic
U21844,2026-02-19,US,Android,Meta
U16165,2026-02-19,US,Android,Meta
U16176,2026-02-19,US,Android,Organic
U43876,2026-02-19,US,Android,TikTok
U24383,2026-02-19,JP,iOS,Organic
U36174,2026-02-19,US,Android,Google
U46280,2026-02-19,JP,iOS,Organic
U16224,2026-02-19,US,Android,Organic
U04548,2026-02-19,US,Android,TikTok
U00997,2026-02-19,JP,Android,TikTok
U24443,2026-02-19,JP,iOS,TikTok
U36059,2026-02-19,JP,Android,TikTok
U01001,2026-02-19,JP,iOS,Organic
U36030,2026-02-19,US,Android,TikTok
U39180,2026-02-19,US,Android,TikTok
U36012,2026-02-19,US,Android,TikTok
U10589,2026-02-19,US,Android,TikTok
U39201,2026-02-19,JP,Android,TikTok
U09296,2026-02-19,US,iOS,Organic
U17179,2026-02-19,US,iOS,Organic
U06052,2026-02-19,JP,iOS,Google
U06986,2026-02-19,JP,Android,Organic
U02116,2026-02-19,US,iOS,Google
U08517,2026-02-19,JP,iOS,Meta
U12798,2026-02-19,US,iOS,Organic
U08524,2026-02-19,JP,Android,Organic
U31698,2026-02-19,JP,Android,Google
U01292,2026-02-19,JP,Android,Organic
U48337,2026-02-19,US,iOS,Organic
U18387,2026-02-19,US,iOS,Meta
U28530,2026-02-19,US,iOS,TikTok
U08565,2026-02-19,US,iOS,Meta
U31791,2026-02-19,JP,iOS,Google
U31797,2026-02-19,US,Android,Organic
U40602,2026-02-19,US,iOS,Meta
U06901,2026-02-19,JP,iOS,TikTok
U31817,2026-02-19,JP,iOS,Google
U31819,2026-02-19,JP,iOS,Organic
U31992,2026-02-19,JP,Android,TikTok
U48891,2026-02-19,US,iOS,TikTok
U28297,2026-02-19,JP,Android,Meta
U08678,2026-02-19,JP,iOS,Organic
U08675,2026-02-19,JP,iOS,Organic
U19871,2026-02-19,JP,Android,Meta
U48840,2026-02-19,JP,Android,Google
U31941,2026-02-19,US,iOS,TikTok
U28397,2026-02-19,JP,iOS,Organic
U28405,2026-02-19,JP,iOS,Organic
U06881,2026-02-19,JP,iOS,Organic
U41685,2026-02-19,US,Android,Meta
U08626,2026-02-19,US,iOS,TikTok
U48312,2026-02-19,JP,iOS,Organic
U46669,2026-02-19,US,Android,Meta
U31660,2026-02-19,US,Android,Google
U48350,2026-02-19,US,Android,Organic
U28611,2026-02-19,US,Android,Organic
U46686,2026-02-19,US,Android,Meta
U48376,2026-02-19,JP,Android,Organic
U31549,2026-02-19,US,iOS,TikTok
U08420,2026-02-19,US,Android,Meta
U28772,2026-02-19,US,Android,Organic
U31517,2026-02-19,US,iOS,Organic
U28741,2026-02-19,JP,Android,Organic
U07107,2026-02-19,US,iOS,Google
U31455,2026-02-19,US,iOS,Meta
U28849,2026-02-19,JP,iOS,Organic
U28860,2026-02-19,JP,iOS,Meta
U12860,2026-02-19,JP,iOS,Meta
U48792,2026-02-19,JP,iOS,TikTok
U08371,2026-02-19,US,Android,TikTok
U07129,2026-02-19,US,iOS,Organic
U28272,2026-02-19,US,iOS,Meta
U40703,2026-02-19,US,Android,TikTok
U31575,2026-02-19,JP,Android,Google
U07048,2026-02-19,US,Android,Organic
U07061,2026-02-19,US,Android,Meta
U18437,2026-02-19,JP,Android,Google
U41603,2026-02-19,US,Android,TikTok
U19737,2026-02-19,JP,iOS,Google
U46682,2026-02-19,JP,iOS,TikTok
U18460,2026-02-19,JP,Android,TikTok
U28655,2026-02-19,US,iOS,Google
U08466,2026-02-19,JP,iOS,Organic
U02614,2026-02-19,JP,iOS,Meta
U28698,2026-02-19,US,Android,TikTok
U08453,2026-02-19,JP,iOS,Organic
U28711,2026-02-19,US,iOS,TikTok
U07081,2026-02-19,JP,Android,TikTok
U08469,2026-02-19,JP,iOS,Google
U08369,2026-02-19,US,iOS,TikTok
U02564,2026-02-19,JP,iOS,Google
U08703,2026-02-19,US,Android,Google
U32362,2026-02-19,US,iOS,TikTok
U02227,2026-02-19,JP,iOS,Google
U13564,2026-02-19,JP,Android,TikTok
U06587,2026-02-19,JP,Android,Meta
U18147,2026-02-19,JP,Android,TikTok
U08873,2026-02-19,JP,Android,TikTok
U32412,2026-02-19,US,Android,Organic
U13583,2026-02-19,JP,iOS,Google
U32416,2026-02-19,JP,iOS,TikTok
U12662,2026-02-19,US,Android,Google
U40401,2026-02-19,JP,Android,TikTok
U32490,2026-02-19,US,Android,Organic
U32529,2026-02-19,US,Android,Google
U06449,2026-02-19,US,Android,Meta
U45109,2026-02-19,US,iOS,TikTok
U08913,2026-02-19,JP,iOS,Meta
U27832,2026-02-19,JP,iOS,TikTok
U46970,2026-02-19,US,iOS,Organic
U09013,2026-02-19,US,iOS,Meta
U08994,2026-02-19,JP,iOS,TikTok
U45133,2026-02-19,US,iOS,Meta
U32641,2026-02-19,US,iOS,Google
U32586,2026-02-19,US,iOS,Google
U08853,2026-02-19,JP,iOS,TikTok
U12628,2026-02-19,US,iOS,Meta
U48183,2026-02-19,JP,iOS,Google
U08939,2026-02-19,JP,iOS,Organic
U27802,2026-02-19,US,iOS,TikTok
U32556,2026-02-19,US,iOS,Meta
U27817,2026-02-19,JP,Android,TikTok
U40365,2026-02-19,JP,Android,TikTok
U27796,2026-02-19,JP,iOS,Google
U27982,2026-02-19,JP,iOS,Organic
U08852,2026-02-19,US,Android,Meta
U32357,2026-02-19,JP,Android,TikTok
U19973,2026-02-19,US,iOS,Meta
U46936,2026-02-19,JP,Android,Meta
U46934,2026-02-19,US,iOS,Meta
U06749,2026-02-19,US,iOS,TikTok
U40506,2026-02-19,JP,iOS,Meta
U08737,2026-02-19,JP,iOS,Meta
U18254,2026-02-19,JP,iOS,TikTok
U45032,2026-02-19,US,iOS,Meta
U06772,2026-02-19,US,iOS,Meta
U06779,2026-02-19,US,Android,Google
U28234,2026-02-19,US,Android,TikTok
U32059,2026-02-19,JP,iOS,Organic
U02218,2026-02-19,US,Android,Meta
U40532,2026-02-19,US,iOS,Organic
U06771,2026-02-19,US,iOS,Google
U06816,2026-02-19,US,Android,TikTok
U28143,2026-02-19,US,iOS,Meta
U08782,2026-02-19,JP,iOS,Organic
U32350,2026-02-19,JP,iOS,Google
U08845,2026-02-19,US,Android,TikTok
U18187,2026-02-19,JP,Android,Google
U06624,2026-02-19,US,Android,Google
U32314,2026-02-19,US,iOS,Organic
U32281,2026-02-19,US,iOS,Organic
U48253,2026-02-19,US,iOS,TikTok
U08820,2026-02-19,JP,iOS,Organic
U40464,2026-02-19,JP,Android,Organic
U08809,2026-02-19,US,Android,Google
U45054,2026-02-19,JP,Android,Organic
U28094,2026-02-19,JP,Android,Organic
U18249,2026-02-19,JP,Android,Meta
U32167,2026-02-19,JP,iOS,Google
U28049,2026-02-19,US,Android,TikTok
U06338,2026-02-19,US,iOS,Meta
U08368,2026-02-19,JP,iOS,Google
U19632,2026-02-19,US,iOS,TikTok
U48618,2026-02-19,JP,iOS,TikTok
U18975,2026-02-19,JP,Android,Organic
U19277,2026-02-19,US,iOS,Organic
U29775,2026-02-19,JP,iOS,Google
U13039,2026-02-19,US,Android,TikTok
U02166,2026-02-19,US,iOS,Google
U07993,2026-02-19,US,Android,Google
U41278,2026-02-19,JP,iOS,Organic
U30459,2026-02-19,JP,Android,Google
U30465,2026-02-19,JP,iOS,Google
U30470,2026-02-19,JP,iOS,Organic
U13145,2026-02-19,US,iOS,Meta
U18940,2026-02-19,US,iOS,Google
U13146,2026-02-19,JP,Android,Organic
U07638,2026-02-19,US,iOS,Google
U29690,2026-02-19,US,iOS,TikTok
U30505,2026-02-19,US,Android,Google
U13222,2026-02-19,US,iOS,Meta
U18875,2026-02-19,JP,iOS,Organic
U30630,2026-02-19,US,iOS,Meta
U29609,2026-02-19,US,Android,TikTok
U02999,2026-02-19,JP,iOS,TikTok
U41009,2026-02-19,US,iOS,Organic
U19252,2026-02-19,JP,iOS,Organic
U19337,2026-02-19,JP,iOS,Google
U19333,2026-02-19,JP,Android,Google
U41306,2026-02-19,JP,iOS,TikTok
U30537,2026-02-19,JP,Android,Organic
U30525,2026-02-19,JP,iOS,Meta
U30524,2026-02-19,US,Android,Organic
U41037,2026-02-19,JP,iOS,Organic
U44827,2026-02-19,JP,iOS,Google
U29810,2026-02-19,US,Android,TikTok
U30383,2026-02-19,JP,iOS,Organic
U29842,2026-02-19,JP,iOS,Organic
U19131,2026-02-19,US,iOS,TikTok
U30008,2026-02-19,US,iOS,TikTok
U30205,2026-02-19,US,Android,Google
U41198,2026-02-19,US,iOS,Meta
U30019,2026-02-19,JP,iOS,Organic
U30022,2026-02-19,US,iOS,Meta
U29996,2026-02-19,JP,iOS,Organic
U48559,2026-02-19,US,Android,TikTok
U30038,2026-02-19,US,Android,Meta
U07900,2026-02-19,US,iOS,TikTok
U41185,2026-02-19,US,Android,TikTok
U48565,2026-02-19,US,iOS,Organic
U07844,2026-02-19,JP,iOS,Google
U30076,2026-02-19,JP,iOS,Google
U41148,2026-02-19,US,iOS,TikTok
U30671,2026-02-19,JP,Android,Organic
U13101,2026-02-19,US,iOS,Google
U13125,2026-02-19,JP,Android,Organic
U44781,2026-02-19,JP,iOS,Meta
U02589,2026-02-19,JP,iOS,Meta
U48545,2026-02-19,JP,Android,Google
U02972,2026-02-19,US,iOS,TikTok
U00390,2026-02-19,US,Android,Organic
U30307,2026-02-19,US,iOS,Google
U01412,2026-02-19,US,Android,Organic
U41114,2026-02-19,JP,iOS,Meta
U02595,2026-02-19,JP,Android,Organic
U29908,2026-02-19,US,Android,TikTok
U07937,2026-02-19,JP,iOS,TikTok
U13083,2026-02-19,US,iOS,TikTok
U29930,2026-02-19,US,Android,Meta
U07927,2026-02-19,JP,Android,Organic
U29899,2026-02-19,US,iOS,Organic
U41531,2026-02-19,JP,iOS,TikTok
U13226,2026-02-19,JP,iOS,Google
U13230,2026-02-19,JP,iOS,TikTok
U08190,2026-02-19,US,Android,Meta
U18650,2026-02-19,JP,Android,Meta
U19510,2026-02-19,US,iOS,Google
U44921,2026-02-19,JP,Android,Organic
U18638,2026-02-19,JP,iOS,Meta
U31166,2026-02-19,JP,iOS,Organic
U44619,2026-02-19,JP,iOS,Organic
U31180,2026-02-19,JP,Android,Organic
U31199,2026-02-19,JP,iOS,Organic
U01477,2026-02-19,US,iOS,Google
U40819,2026-02-19,JP,Android,Organic
U48761,2026-02-19,JP,Android,Organic
U31234,2026-02-19,US,Android,Organic
U46882,2026-02-19,JP,iOS,Organic
U08256,2026-02-19,JP,Android,TikTok
U48434,2026-02-19,US,iOS,Organic
U19554,2026-02-19,JP,iOS,TikTok
U28906,2026-02-19,US,Android,Meta
U08321,2026-02-19,US,Android,Meta
U08312,2026-02-19,JP,iOS,Google
U40765,2026-02-19,US,Android,Meta
U12861,2026-02-19,JP,iOS,Organic
U12863,2026-02-19,JP,Android,TikTok
U29211,2026-02-19,JP,iOS,Meta
U46711,2026-02-19,US,iOS,TikTok
U31346,2026-02-19,US,Android,TikTok
U48773,2026-02-19,JP,Android,Organic
U08284,2026-02-19,JP,iOS,TikTok
U13382,2026-02-19,US,iOS,TikTok
U31307,2026-02-19,JP,iOS,Organic
U31296,2026-02-19,US,iOS,Meta
U31347,2026-02-19,JP,iOS,Organic
U08189,2026-02-19,JP,Android,TikTok
U40864,2026-02-19,US,iOS,TikTok
U07351,2026-02-19,JP,Android,Google
U19425,2026-02-19,JP,iOS,Google
U30785,2026-02-19,JP,Android,Google
U12962,2026-02-19,JP,iOS,Organic
U29442,2026-02-19,US,iOS,TikTok
U18819,2026-02-19,US,iOS,Organic
U40960,2026-02-19,JP,iOS,Meta
U30797,2026-02-19,US,Android,Organic
U46854,2026-02-19,US,iOS,Meta
U48676,2026-02-19,US,iOS,TikTok
U30716,2026-02-19,JP,iOS,Google
U29543,2026-02-19,JP,iOS,Meta
U30711,2026-02-19,US,iOS,Google
U29559,2026-02-19,JP,Android,TikTok
U07548,2026-02-19,US,iOS,Google
U19391,2026-02-19,JP,Android,Google
U40982,2026-02-19,US,Android,Meta
U30800,2026-02-19,US,iOS,TikTok
U18742,2026-02-19,US,iOS,Google
U08176,2026-02-19,US,Android,TikTok
U44899,2026-02-19,US,iOS,Organic
U31018,2026-02-19,JP,iOS,Google
U31013,2026-02-19,JP,iOS,TikTok
U29274,2026-02-19,US,iOS,TikTok
U02958,2026-02-19,JP,iOS,Google
U02601,2026-02-19,US,iOS,TikTok
U29300,2026-02-19,US,iOS,Meta
U40909,2026-02-19,JP,iOS,Organic
U44888,2026-02-19,JP,Android,Organic
U48483,2026-02-19,JP,iOS,Organic
U29337,2026-02-19,US,iOS,TikTok
U30862,2026-02-19,US,Android,TikTok
U41391,2026-02-19,US,iOS,Google
U30978,2026-02-19,US,Android,Meta
U32690,2026-02-19,JP,iOS,Organic
U48651,2026-02-19,JP,Android,TikTok
U20368,2026-02-19,US,iOS,Organic
U09188,2026-02-19,US,Android,TikTok
U45239,2026-02-19,US,iOS,TikTok
U12584,2026-02-19,JP,Android,Meta
U06239,2026-02-19,JP,iOS,Google
U20274,2026-02-19,JP,iOS,Organic
U42008,2026-02-19,US,Android,TikTok
U27631,2026-02-19,JP,Android,Organic
U45225,2026-02-19,JP,Android,Organic
U20200,2026-02-19,US,iOS,Google
U32722,2026-02-19,US,iOS,Organic
U12509,2026-02-19,US,iOS,TikTok
U20355,2026-02-19,US,Android,TikTok
U17968,2026-02-19,US,Android,Organic
U20394,2026-02-19,US,Android,TikTok
U44338,2026-02-19,US,iOS,Meta
U06261,2026-02-19,JP,iOS,Organic
U41986,2026-02-19,JP,iOS,Organic
U17817,2026-02-19,JP,iOS,TikTok
U33164,2026-02-19,JP,Android,Google
U27273,2026-02-19,US,iOS,Google
U46544,2026-02-19,US,iOS,Meta
U32795,2026-02-19,US,iOS,Google
U12470,2026-02-19,US,iOS,Organic
U33131,2026-02-19,US,iOS,Organic
U17736,2026-02-19,US,iOS,TikTok
U48102,2026-02-19,US,iOS,Google
U20198,2026-02-19,JP,Android,Organic
U27526,2026-02-19,JP,Android,Meta
U46993,2026-02-19,JP,iOS,TikTok
U48128,2026-02-19,US,iOS,Google
U12559,2026-02-19,JP,iOS,Organic
U09263,2026-02-19,JP,Android,TikTok
U27566,2026-02-19,US,iOS,Google
U33006,2026-02-19,US,Android,TikTok
U42060,2026-02-19,JP,Android,Organic
U12513,2026-02-19,US,iOS,Meta
U48153,2026-02-19,JP,iOS,Meta
U46552,2026-02-19,JP,iOS,TikTok
U12591,2026-02-19,JP,Android,TikTok
U27111,2026-02-19,US,iOS,Meta
U02054,2026-02-19,JP,Android,Organic
U17898,2026-02-19,US,Android,Meta
U09061,2026-02-19,US,Android,Organic
U09227,2026-02-19,JP,iOS,Meta
U12501,2026-02-19,JP,iOS,Google
U09155,2026-02-19,JP,iOS,TikTok
U45218,2026-02-19,US,Android,Google
U32941,2026-02-19,JP,iOS,Organic
U45232,2026-02-19,US,iOS,Google
U27058,2026-02-19,US,iOS,TikTok
U31123,2026-02-20,JP,Android,TikTok
U40841,2026-02-20,US,iOS,TikTok
U15876,2026-02-20,JP,iOS,TikTok
U23911,2026-02-20,US,iOS,TikTok
U27297,2026-02-20,US,Android,Meta
U19518,2026-02-20,US,iOS,Organic
U14763,2026-02-20,US,iOS,Google
U48458,2026-02-20,US,Android,Google
U10915,2026-02-20,JP,Android,Organic
U23926,2026-02-20,US,Android,TikTok
U43174,2026-02-20,JP,iOS,Organic
U09024,2026-02-20,JP,Android,Organic
U18606,2026-02-20,US,iOS,TikTok
U36832,2026-02-20,JP,iOS,Google
U31263,2026-02-20,US,Android,Google
U31246,2026-02-20,JP,iOS,Google
U17466,2026-02-20,US,iOS,Meta
U31235,2026-02-20,US,iOS,Google
U19548,2026-02-20,US,Android,Meta
U02951,2026-02-20,JP,iOS,Meta
U47262,2026-02-20,JP,iOS,Google
U02389,2026-02-20,US,Android,Meta
U10880,2026-02-20,JP,iOS,Meta
U24014,2026-02-20,US,iOS,Google
U04215,2026-02-20,JP,iOS,Organic
U39983,2026-02-20,JP,Android,TikTok
U49712,2026-02-20,JP,iOS,TikTok
U18579,2026-02-20,US,Android,Meta
U29094,2026-02-20,JP,Android,Meta
U04200,2026-02-20,US,Android,Meta
U42064,2026-02-20,JP,Android,Google
U09494,2026-02-20,US,iOS,TikTok
U46228,2026-02-20,US,iOS,Organic
U07261,2026-02-20,US,iOS,Meta
U00651,2026-02-20,US,Android,Google
U38916,2026-02-20,JP,Android,Google
U23954,2026-02-20,JP,iOS,Organic
U38914,2026-02-20,US,iOS,Meta
U02046,2026-02-20,US,iOS,Organic
U44920,2026-02-20,JP,Android,Organic
U22054,2026-02-20,US,iOS,Google
U33019,2026-02-20,JP,iOS,Meta
U08142,2026-02-20,US,iOS,Google
U45871,2026-02-20,US,iOS,Meta
U07376,2026-02-20,US,iOS,Meta
U04061,2026-02-20,JP,Android,Organic
U37066,2026-02-20,US,Android,TikTok
U23799,2026-02-20,US,Android,Organic
U01214,2026-02-20,US,Android,Meta
