user_id,payment_date,day_since_install,product_type,amount_usd
U11152,2026-03-06,32,Small Pack,0.99
U12411,2026-03-06,18,Monthly Pass,5.99
U12562,2026-03-06,6,Cosmetic,29.99
U12782,2026-03-06,7,Event Pack,14.99
U13171,2026-03-06,57,Monthly Pass,5.99
U13698,2026-03-06,14,Monthly Pass,5.99
U13790,2026-03-06,32,Event Pack,14.99
U14203,2026-03-06,11,Cosmetic,9.99
U15151,2026-03-06,8,Small Pack,0.99
U15440,2026-03-06,10,Event Pack,14.99
U15474,2026-03-06,37,Event Pack,9.99
U16101,2026-03-06,19,Cosmetic,29.99
U16926,2026-03-06,42,Monthly Pass,4.99
U17098,2026-03-06,10,Monthly Pass,5.99
U17359,2026-03-06,27,Small Pack,0.99
U17548,2026-03-06,57,Monthly Pass,4.99
U17620,2026-03-06,11,Cosmetic,9.99
U17921,2026-03-06,16,Event Pack,4.99
U18343,2026-03-06,30,Cosmetic,19.99
U18482,2026-03-06,14,Premium Pack,19.99
U18559,2026-03-06,34,Cosmetic,9.99
U18869,2026-03-06,10,Small Pack,1.99
U20519,2026-03-06,28,Monthly Pass,5.99
U21175,2026-03-06,14,Monthly Pass,5.99
U24246,2026-03-06,19,Premium Pack,99.99
U24508,2026-03-06,35,Event Pack,9.99
U25710,2026-03-06,19,Event Pack,9.99
U26354,2026-03-06,32,Cosmetic,9.99
U27247,2026-03-06,26,Event Pack,4.99
U27404,2026-03-06,28,Monthly Pass,5.99
U27418,2026-03-06,44,Small Pack,1.99
U27451,2026-03-06,32,Small Pack,1.99
U28659,2026-03-06,19,Small Pack,2.99
U29713,2026-03-06,27,Monthly Pass,5.99
U31336,2026-03-06,10,Premium Pack,19.99
U31406,2026-03-06,34,Event Pack,14.99
U31556,2026-03-06,20,Cosmetic,19.99
U31919,2026-03-06,24,Cosmetic,29.99
U34104,2026-03-06,11,Monthly Pass,5.99
U34563,2026-03-06,13,Monthly Pass,4.99
U34697,2026-03-06,10,Premium Pack,99.99
U35324,2026-03-06,61,Event Pack,4.99
U36319,2026-03-06,8,Small Pack,2.99
U36457,2026-03-06,33,Monthly Pass,5.99
U37784,2026-03-06,7,Small Pack,0.99
U37863,2026-03-06,57,Small Pack,2.99
U39309,2026-03-06,7,Monthly Pass,5.99
U39527,2026-03-06,15,Small Pack,2.99
U39937,2026-03-06,8,Event Pack,9.99
U40048,2026-03-06,47,Monthly Pass,4.99
U41471,2026-03-06,16,Monthly Pass,4.99
U41807,2026-03-06,11,Small Pack,0.99
U42811,2026-03-06,16,Monthly Pass,5.99
U43539,2026-03-06,23,Event Pack,14.99
U44038,2026-03-06,53,Small Pack,2.99
U44066,2026-03-06,6,Cosmetic,19.99
U44572,2026-03-06,11,Cosmetic,19.99
U46612,2026-03-06,63,Premium Pack,99.99
U46663,2026-03-06,12,Small Pack,2.99
U46772,2026-03-06,36,Small Pack,1.99
U46881,2026-03-06,11,Premium Pack,99.99
U47012,2026-03-06,23,Cosmetic,19.99
U48099,2026-03-06,6,Small Pack,2.99
U48108,2026-03-06,7,Premium Pack,19.99
U48327,2026-03-06,11,Cosmetic,19.99
U48577,2026-03-06,63,Small Pack,0.99
U48590,2026-03-06,21,Small Pack,2.99
U49042,2026-03-06,61,Event Pack,9.99
U49157,2026-03-06,14,Cosmetic,29.99
U49180,2026-03-06,8,Small Pack,1.99
U49670,2026-03-06,64,Small Pack,2.99
U00004,2026-03-07,51,Event Pack,4.99
U01826,2026-03-07,13,Event Pack,14.99
U02202,2026-03-07,10,Event Pack,4.99
U02456,2026-03-07,15,Small Pack,2.99
U03047,2026-03-07,65,Premium Pack,49.99
U03658,2026-03-07,8,Monthly Pass,5.99
U03809,2026-03-07,11,Small Pack,1.99
U03990,2026-03-07,14,Monthly Pass,5.99
U04023,2026-03-07,24,Monthly Pass,5.99
U04424,2026-03-07,8,Event Pack,14.99
U04564,2026-03-07,11,Event Pack,14.99
U04859,2026-03-07,58,Cosmetic,19.99
U05138,2026-03-07,16,Small Pack,1.99
U05151,2026-03-07,63,Event Pack,9.99
U05182,2026-03-07,22,Event Pack,4.99
U05414,2026-03-07,10,Monthly Pass,4.99
U05505,2026-03-07,25,Event Pack,4.99
U05509,2026-03-07,40,Small Pack,1.99
U05519,2026-03-07,45,Cosmetic,9.99
U07189,2026-03-07,63,Premium Pack,99.99
U07871,2026-03-07,14,Cosmetic,9.99
U08690,2026-03-07,31,Cosmetic,19.99
U10878,2026-03-07,18,Monthly Pass,4.99
U11205,2026-03-07,22,Cosmetic,29.99
U13437,2026-03-07,24,Cosmetic,29.99
U13527,2026-03-07,9,Event Pack,9.99
U13606,2026-03-07,10,Small Pack,0.99
U13671,2026-03-07,7,Cosmetic,19.99
U14511,2026-03-07,48,Cosmetic,29.99
U15729,2026-03-07,47,Small Pack,1.99
U17303,2026-03-07,52,Event Pack,9.99
U17517,2026-03-07,56,Event Pack,14.99
U17817,2026-03-07,16,Monthly Pass,4.99
U18146,2026-03-07,7,Small Pack,2.99
U18162,2026-03-07,9,Small Pack,0.99
U18518,2026-03-07,48,Small Pack,2.99
U18783,2026-03-07,34,Event Pack,14.99
U23586,2026-03-07,25,Event Pack,4.99
U23996,2026-03-07,34,Monthly Pass,4.99
U24312,2026-03-07,19,Small Pack,0.99
U26707,2026-03-07,60,Event Pack,14.99
U27165,2026-03-07,7,Cosmetic,9.99
U27345,2026-03-07,60,Event Pack,9.99
U27898,2026-03-07,29,Small Pack,2.99
U28675,2026-03-07,8,Small Pack,2.99
U28732,2026-03-07,54,Event Pack,4.99
U29013,2026-03-07,9,Event Pack,9.99
U29127,2026-03-07,9,Monthly Pass,4.99
U29170,2026-03-07,53,Premium Pack,99.99
U29416,2026-03-07,20,Monthly Pass,4.99
U30999,2026-03-07,27,Premium Pack,99.99
U31079,2026-03-07,11,Event Pack,4.99
U31132,2026-03-07,49,Cosmetic,19.99
U31194,2026-03-07,11,Event Pack,14.99
U31527,2026-03-07,38,Small Pack,0.99
U33403,2026-03-07,11,Monthly Pass,5.99
U34210,2026-03-07,11,Monthly Pass,4.99
U34433,2026-03-07,61,Event Pack,14.99
U35324,2026-03-07,62,Small Pack,0.99
U35977,2026-03-07,37,Event Pack,9.99
U36227,2026-03-07,20,Event Pack,14.99
U38296,2026-03-07,18,Premium Pack,19.99
U38552,2026-03-07,26,Premium Pack,99.99
U38662,2026-03-07,35,Premium Pack,49.99
U39772,2026-03-07,19,Cosmetic,29.99
U40131,2026-03-07,52,Premium Pack,49.99
U40555,2026-03-07,57,Small Pack,0.99
U41716,2026-03-07,57,Monthly Pass,5.99
U42317,2026-03-07,51,Event Pack,9.99
U42670,2026-03-07,27,Cosmetic,29.99
U43651,2026-03-07,10,Small Pack,2.99
U44451,2026-03-07,48,Cosmetic,19.99
U44886,2026-03-07,18,Cosmetic,19.99
U44996,2026-03-07,15,Cosmetic,29.99
U46049,2026-03-07,28,Event Pack,4.99
U46482,2026-03-07,54,Event Pack,4.99
U46599,2026-03-07,38,Premium Pack,49.99
U46780,2026-03-07,19,Small Pack,2.99
U00207,2026-03-08,31,Premium Pack,49.99
U00782,2026-03-08,44,Event Pack,9.99
U01974,2026-03-08,17,Event Pack,4.99
U03125,2026-03-08,12,Small Pack,2.99
U03955,2026-03-08,64,Event Pack,4.99
U04560,2026-03-08,22,Cosmetic,29.99
U05191,2026-03-08,10,Monthly Pass,4.99
U05563,2026-03-08,25,Small Pack,1.99
U05646,2026-03-08,52,Event Pack,14.99
U06413,2026-03-08,34,Small Pack,1.99
U06820,2026-03-08,46,Event Pack,4.99
U07038,2026-03-08,31,Monthly Pass,5.99
U07364,2026-03-08,21,Event Pack,14.99
U07437,2026-03-08,8,Event Pack,9.99
U07486,2026-03-08,40,Event Pack,14.99
U08046,2026-03-08,32,Event Pack,4.99
U08238,2026-03-08,12,Small Pack,1.99
U08703,2026-03-08,17,Small Pack,0.99
U09843,2026-03-08,28,Small Pack,0.99
U11391,2026-03-08,29,Event Pack,14.99
U11798,2026-03-08,29,Premium Pack,49.99
U12389,2026-03-08,22,Event Pack,14.99
U12691,2026-03-08,13,Cosmetic,19.99
U13640,2026-03-08,45,Small Pack,2.99
U14130,2026-03-08,36,Event Pack,9.99
U14906,2026-03-08,38,Premium Pack,19.99
U14927,2026-03-08,62,Monthly Pass,4.99
U18883,2026-03-08,20,Event Pack,14.99
U19084,2026-03-08,10,Cosmetic,9.99
U19433,2026-03-08,51,Small Pack,1.99
U19862,2026-03-08,21,Small Pack,1.99
U20686,2026-03-08,23,Monthly Pass,5.99
U21247,2026-03-08,19,Event Pack,14.99
U21352,2026-03-08,16,Monthly Pass,5.99
U22357,2026-03-08,34,Cosmetic,19.99
U22748,2026-03-08,55,Small Pack,1.99
U22962,2026-03-08,38,Premium Pack,99.99
U24295,2026-03-08,60,Cosmetic,19.99
U24553,2026-03-08,14,Small Pack,2.99
U24850,2026-03-08,23,Small Pack,0.99
U24881,2026-03-08,29,Event Pack,9.99
U24947,2026-03-08,17,Event Pack,4.99
U25355,2026-03-08,60,Premium Pack,49.99
U26006,2026-03-08,19,Small Pack,0.99
U26571,2026-03-08,54,Monthly Pass,5.99
U27065,2026-03-08,12,Premium Pack,49.99
U27107,2026-03-08,26,Event Pack,4.99
U27535,2026-03-08,22,Small Pack,2.99
U27649,2026-03-08,60,Small Pack,1.99
U28864,2026-03-08,30,Cosmetic,29.99
U29759,2026-03-08,35,Event Pack,9.99
U30666,2026-03-08,63,Premium Pack,49.99
U31907,2026-03-08,55,Monthly Pass,4.99
U32013,2026-03-08,18,Premium Pack,49.99
U32196,2026-03-08,50,Event Pack,4.99
U32540,2026-03-08,42,Event Pack,14.99
U33451,2026-03-08,63,Event Pack,9.99
U33937,2026-03-08,8,Cosmetic,19.99
U34981,2026-03-08,14,Monthly Pass,4.99
U35220,2026-03-08,58,Monthly Pass,5.99
U36344,2026-03-08,10,Cosmetic,29.99
U36679,2026-03-08,62,Monthly Pass,5.99
U38489,2026-03-08,37,Premium Pack,99.99
U40152,2026-03-08,38,Event Pack,4.99
U40480,2026-03-08,8,Small Pack,1.99
U40880,2026-03-08,40,Small Pack,0.99
U41049,2026-03-08,25,Monthly Pass,4.99
U41146,2026-03-08,33,Event Pack,14.99
U41390,2026-03-08,11,Monthly Pass,5.99
U41608,2026-03-08,13,Event Pack,14.99
U42736,2026-03-08,22,Monthly Pass,5.99
U43201,2026-03-08,15,Small Pack,2.99
U43552,2026-03-08,12,Event Pack,14.99
U43735,2026-03-08,8,Event Pack,4.99
U44019,2026-03-08,55,Event Pack,14.99
U44177,2026-03-08,9,Monthly Pass,4.99
U46820,2026-03-08,28,Monthly Pass,4.99
U47012,2026-03-08,25,Cosmetic,19.99
U49250,2026-03-08,48,Monthly Pass,4.99
U49477,2026-03-08,43,Small Pack,1.99
U00675,2026-03-09,10,Premium Pack,49.99
U00846,2026-03-09,30,Cosmetic,9.99
U01029,2026-03-09,12,Premium Pack,99.99
U01257,2026-03-09,15,Small Pack,2.99
U03277,2026-03-09,35,Event Pack,14.99
U03407,2026-03-09,23,Premium Pack,49.99
U03446,2026-03-09,19,Event Pack,9.99
U03805,2026-03-09,62,Small Pack,1.99
U04074,2026-03-09,51,Monthly Pass,5.99
U04564,2026-03-09,13,Event Pack,9.99
U04811,2026-03-09,52,Event Pack,14.99
U05722,2026-03-09,11,Event Pack,9.99
U05944,2026-03-09,40,Small Pack,2.99
U06113,2026-03-09,16,Cosmetic,19.99
U08189,2026-03-09,18,Small Pack,0.99
U08212,2026-03-09,11,Event Pack,9.99
U08362,2026-03-09,63,Event Pack,4.99
U08556,2026-03-09,37,Premium Pack,49.99
U08830,2026-03-09,9,Cosmetic,29.99
U08994,2026-03-09,18,Premium Pack,49.99
U11567,2026-03-09,38,Small Pack,1.99
U11678,2026-03-09,10,Monthly Pass,4.99
U12129,2026-03-09,35,Monthly Pass,4.99
U12255,2026-03-09,15,Small Pack,0.99
U12809,2026-03-09,13,Premium Pack,99.99
U13049,2026-03-09,44,Event Pack,4.99
U13477,2026-03-09,20,Cosmetic,9.99
U13684,2026-03-09,45,Monthly Pass,5.99
U14239,2026-03-09,24,Event Pack,14.99
U15201,2026-03-09,40,Event Pack,14.99
U15309,2026-03-09,45,Small Pack,2.99
U16214,2026-03-09,40,Small Pack,0.99
U18864,2026-03-09,26,Event Pack,14.99
U18875,2026-03-09,18,Cosmetic,9.99
U19996,2026-03-09,9,Event Pack,4.99
U20129,2026-03-09,11,Event Pack,14.99
U20771,2026-03-09,32,Monthly Pass,5.99
U21222,2026-03-09,13,Premium Pack,19.99
U21465,2026-03-09,35,Premium Pack,99.99
U22353,2026-03-09,21,Small Pack,2.99
U23161,2026-03-09,49,Event Pack,14.99
U25322,2026-03-09,24,Event Pack,4.99
U25868,2026-03-09,52,Cosmetic,29.99
U25923,2026-03-09,37,Monthly Pass,5.99
U28639,2026-03-09,26,Event Pack,4.99
U29015,2026-03-09,31,Event Pack,9.99
U29671,2026-03-09,21,Premium Pack,99.99
U29841,2026-03-09,9,Event Pack,9.99
U30784,2026-03-09,16,Small Pack,1.99
U30875,2026-03-09,26,Event Pack,14.99
U31102,2026-03-09,17,Cosmetic,29.99
U31336,2026-03-09,13,Premium Pack,99.99
U31450,2026-03-09,27,Event Pack,4.99
U31702,2026-03-09,45,Event Pack,14.99
U32272,2026-03-09,15,Event Pack,4.99
U34461,2026-03-09,22,Monthly Pass,4.99
U36165,2026-03-09,20,Premium Pack,49.99
U39757,2026-03-09,30,Monthly Pass,5.99
U39922,2026-03-09,56,Monthly Pass,5.99
U40656,2026-03-09,56,Monthly Pass,5.99
U41219,2026-03-09,47,Small Pack,0.99
U42368,2026-03-09,64,Monthly Pass,5.99
U42669,2026-03-09,23,Small Pack,2.99
U43635,2026-03-09,64,Monthly Pass,5.99
U44701,2026-03-09,42,Premium Pack,19.99
U44948,2026-03-09,13,Monthly Pass,4.99
U45048,2026-03-09,16,Monthly Pass,4.99
U45272,2026-03-09,51,Monthly Pass,4.99
U47050,2026-03-09,56,Small Pack,0.99
U49757,2026-03-09,26,Small Pack,1.99
U49782,2026-03-09,29,Event Pack,9.99
U49930,2026-03-09,29,Cosmetic,29.99
U49983,2026-03-09,12,Event Pack,4.99
U00480,2026-03-10,54,Premium Pack,49.99
U01038,2026-03-10,16,Premium Pack,49.99
U01343,2026-03-10,10,Monthly Pass,5.99
U01353,2026-03-10,27,Premium Pack,19.99
U02930,2026-03-10,47,Small Pack,1.99
U03826,2026-03-10,20,Premium Pack,49.99
U09258,2026-03-10,67,Monthly Pass,5.99
U11413,2026-03-10,44,Monthly Pass,5.99
U11776,2026-03-10,34,Premium Pack,49.99
U12158,2026-03-10,17,Event Pack,9.99
U12777,2026-03-10,13,Small Pack,2.99
U12901,2026-03-10,26,Small Pack,0.99
U13576,2026-03-10,25,Cosmetic,29.99
U15246,2026-03-10,12,Event Pack,9.99
U15262,2026-03-10,38,Event Pack,14.99
U15388,2026-03-10,17,Event Pack,9.99
U16912,2026-03-10,31,Event Pack,14.99
U17139,2026-03-10,38,Small Pack,2.99
U17727,2026-03-10,52,Monthly Pass,4.99
U18907,2026-03-10,22,Monthly Pass,4.99
U19821,2026-03-10,44,Event Pack,9.99
U20975,2026-03-10,45,Small Pack,2.99
U21595,2026-03-10,19,Cosmetic,9.99
U21958,2026-03-10,13,Event Pack,4.99
U22269,2026-03-10,42,Event Pack,14.99
U22836,2026-03-10,33,Small Pack,1.99
U22945,2026-03-10,19,Event Pack,9.99
U23807,2026-03-10,64,Monthly Pass,4.99
U24886,2026-03-10,37,Event Pack,9.99
U24943,2026-03-10,12,Monthly Pass,5.99
U24974,2026-03-10,37,Small Pack,0.99
U25635,2026-03-10,65,Event Pack,14.99
U25723,2026-03-10,57,Small Pack,1.99
U26566,2026-03-10,33,Small Pack,0.99
U26891,2026-03-10,11,Cosmetic,29.99
U27075,2026-03-10,39,Event Pack,4.99
U27294,2026-03-10,38,Small Pack,0.99
U27948,2026-03-10,10,Event Pack,4.99
U28216,2026-03-10,56,Cosmetic,29.99
U29111,2026-03-10,67,Event Pack,9.99
U29150,2026-03-10,24,Premium Pack,99.99
U29227,2026-03-10,52,Event Pack,9.99
U29572,2026-03-10,40,Premium Pack,19.99
U29953,2026-03-10,32,Monthly Pass,5.99
U30784,2026-03-10,17,Event Pack,14.99
U31336,2026-03-10,14,Monthly Pass,4.99
U31459,2026-03-10,16,Cosmetic,19.99
U31738,2026-03-10,32,Small Pack,2.99
U32887,2026-03-10,60,Small Pack,2.99
U33188,2026-03-10,15,Event Pack,4.99
U33886,2026-03-10,19,Cosmetic,29.99
U35385,2026-03-10,15,Premium Pack,49.99
U37348,2026-03-10,61,Premium Pack,49.99
U38086,2026-03-10,55,Monthly Pass,4.99
U38383,2026-03-10,56,Event Pack,4.99
U39247,2026-03-10,27,Monthly Pass,4.99
U39602,2026-03-10,50,Monthly Pass,5.99
U40172,2026-03-10,52,Monthly Pass,4.99
U41590,2026-03-10,31,Monthly Pass,5.99
U42242,2026-03-10,22,Event Pack,4.99
U42877,2026-03-10,54,Premium Pack,99.99
U42885,2026-03-10,39,Small Pack,2.99
U43238,2026-03-10,10,Event Pack,4.99
U43558,2026-03-10,12,Cosmetic,29.99
U43672,2026-03-10,12,Monthly Pass,4.99
U44064,2026-03-10,12,Small Pack,0.99
U44470,2026-03-10,17,Event Pack,9.99
U44915,2026-03-10,27,Premium Pack,49.99
U45388,2026-03-10,35,Event Pack,14.99
U45820,2026-03-10,12,Event Pack,14.99
U47147,2026-03-10,26,Monthly Pass,4.99
U47266,2026-03-10,34,Small Pack,0.99
U47645,2026-03-10,49,Small Pack,1.99
U48630,2026-03-10,14,Cosmetic,9.99
U49967,2026-03-10,50,Event Pack,9.99
U01673,2026-03-11,37,Event Pack,9.99
U02403,2026-03-11,41,Event Pack,9.99
U03088,2026-03-11,12,Small Pack,0.99
U03265,2026-03-11,24,Small Pack,1.99
U04344,2026-03-11,15,Premium Pack,19.99
U04757,2026-03-11,28,Small Pack,0.99
U05216,2026-03-11,58,Event Pack,14.99
U05238,2026-03-11,62,Small Pack,0.99
U06045,2026-03-11,14,Monthly Pass,4.99
U06274,2026-03-11,17,Small Pack,0.99
U08395,2026-03-11,55,Cosmetic,29.99
U08836,2026-03-11,34,Small Pack,0.99
U09040,2026-03-11,28,Small Pack,1.99
U10195,2026-03-11,18,Event Pack,14.99
U12219,2026-03-11,18,Cosmetic,9.99
U12803,2026-03-11,41,Event Pack,9.99
U12861,2026-03-11,20,Premium Pack,99.99
U12912,2026-03-11,11,Event Pack,9.99
U13031,2026-03-11,64,Event Pack,4.99
U14911,2026-03-11,53,Premium Pack,99.99
U16323,2026-03-11,19,Small Pack,1.99
U16395,2026-03-11,67,Small Pack,2.99
U16514,2026-03-11,12,Small Pack,2.99
U16669,2026-03-11,31,Monthly Pass,5.99
U17250,2026-03-11,37,Monthly Pass,5.99
U17615,2026-03-11,16,Small Pack,1.99
U18019,2026-03-11,12,Small Pack,0.99
U18493,2026-03-11,37,Small Pack,2.99
U18883,2026-03-11,23,Monthly Pass,4.99
U19480,2026-03-11,21,Event Pack,9.99
U19487,2026-03-11,13,Event Pack,14.99
U19902,2026-03-11,21,Cosmetic,29.99
U20642,2026-03-11,27,Event Pack,9.99
U21040,2026-03-11,30,Event Pack,9.99
U22170,2026-03-11,19,Small Pack,2.99
U22299,2026-03-11,40,Event Pack,9.99
U22308,2026-03-11,31,Small Pack,2.99
U22969,2026-03-11,57,Event Pack,4.99
U23247,2026-03-11,20,Small Pack,2.99
U23667,2026-03-11,16,Event Pack,4.99
U24290,2026-03-11,45,Event Pack,4.99
U24542,2026-03-11,16,Small Pack,0.99
U25720,2026-03-11,63,Event Pack,14.99
U26122,2026-03-11,19,Monthly Pass,5.99
U26562,2026-03-11,27,Cosmetic,29.99
U27562,2026-03-11,57,Small Pack,0.99
U27667,2026-03-11,14,Event Pack,9.99
U30199,2026-03-11,44,Event Pack,14.99
U32411,2026-03-11,37,Small Pack,2.99
U33170,2026-03-11,45,Cosmetic,19.99
U33536,2026-03-11,47,Premium Pack,49.99
U38287,2026-03-11,22,Cosmetic,9.99
U38382,2026-03-11,11,Cosmetic,9.99
U38664,2026-03-11,12,Small Pack,0.99
U38979,2026-03-11,54,Small Pack,0.99
U40284,2026-03-11,18,Small Pack,0.99
U41798,2026-03-11,21,Event Pack,4.99
U42736,2026-03-11,25,Monthly Pass,4.99
U44943,2026-03-11,49,Event Pack,9.99
U45900,2026-03-11,25,Event Pack,4.99
U46231,2026-03-11,69,Event Pack,9.99
U46344,2026-03-11,48,Small Pack,1.99
U47310,2026-03-11,44,Event Pack,4.99
U47455,2026-03-11,20,Monthly Pass,4.99
U47465,2026-03-11,66,Cosmetic,9.99
U48086,2026-03-11,13,Monthly Pass,5.99
U48942,2026-03-11,53,Event Pack,9.99
U00709,2026-03-12,62,Event Pack,14.99
U01387,2026-03-12,18,Small Pack,2.99
U02456,2026-03-12,20,Small Pack,1.99
U04604,2026-03-12,32,Event Pack,4.99
U05198,2026-03-12,15,Monthly Pass,5.99
U05592,2026-03-12,59,Cosmetic,19.99
U05672,2026-03-12,13,Cosmetic,29.99
U06149,2026-03-12,44,Cosmetic,29.99
U08155,2026-03-12,62,Cosmetic,9.99
U08533,2026-03-12,41,Cosmetic,29.99
U08584,2026-03-12,45,Small Pack,2.99
U09558,2026-03-12,35,Small Pack,1.99
U09937,2026-03-12,25,Small Pack,0.99
U10475,2026-03-12,14,Event Pack,4.99
U10659,2026-03-12,50,Cosmetic,19.99
U10749,2026-03-12,26,Small Pack,2.99
U11077,2026-03-12,22,Monthly Pass,4.99
U11133,2026-03-12,13,Monthly Pass,5.99
U11538,2026-03-12,29,Event Pack,14.99
U11935,2026-03-12,30,Small Pack,2.99
U11972,2026-03-12,27,Small Pack,2.99
U12625,2026-03-12,23,Small Pack,0.99
U12686,2026-03-12,13,Event Pack,9.99
U13527,2026-03-12,14,Cosmetic,29.99
U13588,2026-03-12,13,Premium Pack,19.99
U14014,2026-03-12,36,Event Pack,14.99
U14019,2026-03-12,50,Event Pack,4.99
U14096,2026-03-12,24,Small Pack,2.99
U15469,2026-03-12,40,Small Pack,2.99
U16233,2026-03-12,13,Monthly Pass,5.99
U18053,2026-03-12,58,Event Pack,14.99
U18421,2026-03-12,26,Monthly Pass,4.99
U18634,2026-03-12,49,Event Pack,4.99
U18704,2026-03-12,45,Small Pack,0.99
U19262,2026-03-12,69,Monthly Pass,4.99
U20537,2026-03-12,54,Event Pack,9.99
U20646,2026-03-12,44,Small Pack,1.99
U22270,2026-03-12,38,Small Pack,1.99
U22755,2026-03-12,28,Small Pack,1.99
U23586,2026-03-12,30,Premium Pack,49.99
U24974,2026-03-12,39,Event Pack,4.99
U25216,2026-03-12,46,Small Pack,2.99
U25329,2026-03-12,69,Small Pack,2.99
U26235,2026-03-12,44,Premium Pack,99.99
U26493,2026-03-12,45,Premium Pack,49.99
U27317,2026-03-12,42,Event Pack,9.99
U27433,2026-03-12,16,Premium Pack,49.99
U27540,2026-03-12,23,Premium Pack,99.99
U28619,2026-03-12,53,Monthly Pass,5.99
U29627,2026-03-12,34,Monthly Pass,4.99
U30222,2026-03-12,36,Cosmetic,9.99
U33404,2026-03-12,54,Small Pack,0.99
U33461,2026-03-12,42,Event Pack,9.99
U33746,2026-03-12,57,Small Pack,0.99
U34327,2026-03-12,14,Small Pack,2.99
U35161,2026-03-12,17,Monthly Pass,4.99
U36344,2026-03-12,14,Premium Pack,99.99
U36907,2026-03-12,17,Small Pack,0.99
U37975,2026-03-12,23,Monthly Pass,5.99
U40047,2026-03-12,42,Monthly Pass,5.99
U41600,2026-03-12,60,Small Pack,2.99
U41931,2026-03-12,41,Event Pack,4.99
U42740,2026-03-12,58,Cosmetic,29.99
U42930,2026-03-12,49,Small Pack,0.99
U43187,2026-03-12,30,Cosmetic,29.99
U43564,2026-03-12,21,Event Pack,9.99
U43677,2026-03-12,35,Monthly Pass,5.99
U43712,2026-03-12,59,Monthly Pass,4.99
U44750,2026-03-12,52,Premium Pack,49.99
U45488,2026-03-12,34,Small Pack,0.99
U45755,2026-03-12,23,Event Pack,14.99
U46480,2026-03-12,45,Event Pack,4.99
U47115,2026-03-12,58,Monthly Pass,5.99
U47372,2026-03-12,32,Premium Pack,49.99
U47693,2026-03-12,30,Monthly Pass,4.99
U47746,2026-03-12,41,Event Pack,14.99
U48821,2026-03-12,59,Small Pack,0.99
U04604,2026-03-13,33,Cosmetic,19.99
U05084,2026-03-13,33,Event Pack,14.99
U05198,2026-03-13,16,Monthly Pass,4.99
U05905,2026-03-13,14,Event Pack,4.99
U08046,2026-03-13,37,Monthly Pass,4.99
U08853,2026-03-13,22,Event Pack,14.99
U08985,2026-03-13,50,Premium Pack,49.99
U09500,2026-03-13,14,Small Pack,2.99
U10926,2026-03-13,36,Event Pack,14.99
U11107,2026-03-13,59,Small Pack,1.99
U12022,2026-03-13,56,Event Pack,14.99
U12129,2026-03-13,39,Small Pack,0.99
U12392,2026-03-13,57,Small Pack,1.99
U12798,2026-03-13,22,Event Pack,9.99
U13354,2026-03-13,46,Event Pack,14.99
U14242,2026-03-13,20,Premium Pack,49.99
U14863,2026-03-13,19,Event Pack,14.99
U15148,2026-03-13,27,Monthly Pass,5.99
U15299,2026-03-13,44,Cosmetic,19.99
U15387,2026-03-13,40,Event Pack,14.99
U15581,2026-03-13,33,Small Pack,1.99
U15783,2026-03-13,18,Cosmetic,19.99
U15902,2026-03-13,53,Small Pack,0.99
U15937,2026-03-13,32,Event Pack,4.99
U16475,2026-03-13,23,Monthly Pass,5.99
U19457,2026-03-13,14,Event Pack,9.99
U22083,2026-03-13,25,Small Pack,2.99
U22173,2026-03-13,43,Event Pack,9.99
U22278,2026-03-13,52,Monthly Pass,4.99
U22374,2026-03-13,58,Cosmetic,29.99
U24200,2026-03-13,13,Event Pack,14.99
U25279,2026-03-13,15,Small Pack,1.99
U25845,2026-03-13,50,Cosmetic,19.99
U26582,2026-03-13,17,Small Pack,0.99
U27141,2026-03-13,25,Cosmetic,9.99
U27743,2026-03-13,29,Cosmetic,19.99
U28675,2026-03-13,14,Small Pack,0.99
U29516,2026-03-13,47,Small Pack,2.99
U30459,2026-03-13,22,Small Pack,0.99
U31593,2026-03-13,47,Event Pack,4.99
U32334,2026-03-13,14,Premium Pack,19.99
U32395,2026-03-13,51,Event Pack,9.99
U33450,2026-03-13,15,Cosmetic,29.99
U33461,2026-03-13,43,Cosmetic,19.99
U33886,2026-03-13,22,Monthly Pass,5.99
U34941,2026-03-13,50,Small Pack,1.99
U35886,2026-03-13,14,Monthly Pass,4.99
U37507,2026-03-13,51,Small Pack,0.99
U38095,2026-03-13,14,Event Pack,9.99
U38514,2026-03-13,34,Monthly Pass,5.99
U38557,2026-03-13,52,Premium Pack,99.99
U39538,2026-03-13,58,Premium Pack,19.99
U39937,2026-03-13,15,Small Pack,2.99
U40533,2026-03-13,57,Premium Pack,99.99
U40568,2026-03-13,25,Premium Pack,19.99
U40681,2026-03-13,17,Event Pack,4.99
U40784,2026-03-13,17,Small Pack,0.99
U41652,2026-03-13,30,Cosmetic,9.99
U41934,2026-03-13,66,Small Pack,0.99
U42532,2026-03-13,44,Event Pack,14.99
U42800,2026-03-13,14,Event Pack,9.99
U42802,2026-03-13,49,Monthly Pass,4.99
U43064,2026-03-13,26,Small Pack,1.99
U44133,2026-03-13,27,Monthly Pass,5.99
U47643,2026-03-13,26,Small Pack,0.99
U47780,2026-03-13,40,Event Pack,9.99
U47807,2026-03-13,16,Event Pack,14.99
U49069,2026-03-13,55,Event Pack,9.99
U00010,2026-03-14,39,Monthly Pass,4.99
U01101,2026-03-14,19,Small Pack,1.99
