user_id,date,day_since_install,sessions,playtime_minutes
U22565,2026-03-12,29,3,17.6
U22568,2026-03-12,67,1,10.7
U22572,2026-03-12,46,3,61.7
U22585,2026-03-12,17,2,32.5
U22587,2026-03-12,16,2,69.8
U22590,2026-03-12,18,2,15.0
U22595,2026-03-12,61,2,34.2
U22614,2026-03-12,21,2,54.1
U22626,2026-03-12,51,1,22.9
U22628,2026-03-12,13,3,42.5
U22630,2026-03-12,14,1,52.4
U22637,2026-03-12,60,4,30.7
U22656,2026-03-12,33,5,53.3
U22683,2026-03-12,62,2,26.6
U22686,2026-03-12,47,3,64.5
U22687,2026-03-12,19,2,59.1
U22713,2026-03-12,49,2,71.7
U22734,2026-03-12,30,2,43.4
U22739,2026-03-12,16,5,28.6
U22742,2026-03-12,25,1,72.7
U22744,2026-03-12,28,1,24.1
U22748,2026-03-12,59,3,47.9
U22751,2026-03-12,16,2,48.5
U22755,2026-03-12,28,1,9.5
U22765,2026-03-12,31,3,38.0
U22772,2026-03-12,52,2,73.5
U22774,2026-03-12,38,3,17.0
U22776,2026-03-12,50,3,1.8
U22794,2026-03-12,45,4,44.0
U22803,2026-03-12,38,1,17.3
U22806,2026-03-12,14,1,73.1
U22813,2026-03-12,24,1,36.1
U22824,2026-03-12,26,2,17.1
U22842,2026-03-12,27,2,58.9
U22891,2026-03-12,20,3,9.9
U22903,2026-03-12,30,3,32.2
U22906,2026-03-12,34,2,39.6
U22930,2026-03-12,47,6,62.0
U22934,2026-03-12,52,3,45.7
U22935,2026-03-12,18,1,11.3
U22945,2026-03-12,21,2,27.5
U22948,2026-03-12,62,3,22.4
U22957,2026-03-12,61,3,38.3
U22958,2026-03-12,54,1,59.7
U22976,2026-03-12,56,1,21.3
U22989,2026-03-12,18,1,25.6
U23005,2026-03-12,42,2,73.6
U23023,2026-03-12,21,3,9.7
U23027,2026-03-12,56,1,26.3
U23039,2026-03-12,20,1,58.7
U23043,2026-03-12,15,2,62.6
U23058,2026-03-12,60,2,26.4
U23060,2026-03-12,67,1,12.1
U23086,2026-03-12,52,2,26.8
U23096,2026-03-12,38,3,65.0
U23116,2026-03-12,37,4,17.6
U23117,2026-03-12,57,3,19.5
U23129,2026-03-12,29,3,30.9
U23168,2026-03-12,20,1,32.3
U23175,2026-03-12,13,4,74.9
U23181,2026-03-12,17,1,25.0
U23190,2026-03-12,17,2,13.3
U23203,2026-03-12,14,1,66.7
U23228,2026-03-12,59,1,24.7
U23232,2026-03-12,26,1,12.9
U23246,2026-03-12,28,1,45.6
U23251,2026-03-12,56,2,3.5
U23258,2026-03-12,20,2,14.8
U23274,2026-03-12,17,1,17.4
U23281,2026-03-12,15,1,28.2
U23286,2026-03-12,50,1,32.3
U23289,2026-03-12,34,2,27.4
U23290,2026-03-12,35,3,47.2
U23342,2026-03-12,50,3,16.8
U23348,2026-03-12,12,2,23.0
U23353,2026-03-12,15,2,37.1
U23374,2026-03-12,30,2,63.2
U23377,2026-03-12,21,2,31.8
U23382,2026-03-12,38,1,12.0
U23388,2026-03-12,67,1,27.0
U23392,2026-03-12,46,2,110.9
U23404,2026-03-12,23,1,75.6
U23421,2026-03-12,32,2,25.1
U23426,2026-03-12,49,1,44.5
U23429,2026-03-12,27,2,25.0
U23432,2026-03-12,31,1,45.9
U23454,2026-03-12,39,4,24.5
U23469,2026-03-12,57,2,27.7
U23473,2026-03-12,65,3,20.3
U23495,2026-03-12,69,2,30.6
U23512,2026-03-12,56,3,94.8
U23518,2026-03-12,30,2,37.1
U23521,2026-03-12,15,3,31.5
U23537,2026-03-12,69,1,16.3
U23543,2026-03-12,17,2,75.2
U23574,2026-03-12,16,3,48.6
U23577,2026-03-12,14,2,57.9
U23580,2026-03-12,15,1,19.9
U23586,2026-03-12,30,2,41.9
U23587,2026-03-12,17,3,31.3
U23606,2026-03-12,47,1,59.6
U23610,2026-03-12,17,3,4.1
U23612,2026-03-12,23,2,19.9
U23623,2026-03-12,17,4,60.9
U23626,2026-03-12,64,2,19.2
U23629,2026-03-12,67,4,23.0
U23636,2026-03-12,47,2,37.5
U23638,2026-03-12,40,3,51.1
U23641,2026-03-12,65,1,18.1
U23649,2026-03-12,38,2,72.9
U23665,2026-03-12,40,2,42.3
U23676,2026-03-12,39,4,26.0
U23692,2026-03-12,36,2,22.0
U23702,2026-03-12,64,4,24.1
U23714,2026-03-12,29,3,31.1
U23726,2026-03-12,22,5,93.7
U23727,2026-03-12,45,1,18.0
U23741,2026-03-12,21,3,31.9
U23743,2026-03-12,66,1,7.3
U23744,2026-03-12,55,3,100.5
U23761,2026-03-12,51,2,39.6
U23774,2026-03-12,46,2,56.9
U23778,2026-03-12,44,4,51.1
U23787,2026-03-12,65,2,95.6
U23813,2026-03-12,13,3,26.3
U23819,2026-03-12,19,1,66.9
U23848,2026-03-12,16,1,35.9
U23852,2026-03-12,69,3,79.3
U23855,2026-03-12,22,4,38.6
U23872,2026-03-12,24,2,37.0
U23873,2026-03-12,24,3,35.0
U23889,2026-03-12,12,1,7.9
U23909,2026-03-12,28,2,74.2
U23924,2026-03-12,18,2,20.2
U23947,2026-03-12,30,1,33.4
U23954,2026-03-12,20,2,23.6
U23957,2026-03-12,69,3,13.2
U23966,2026-03-12,57,3,22.4
U23971,2026-03-12,47,6,6.1
U23978,2026-03-12,55,3,22.6
U23986,2026-03-12,63,2,42.2
U23997,2026-03-12,12,3,27.2
U23998,2026-03-12,56,4,14.3
U24013,2026-03-12,57,1,18.3
U24019,2026-03-12,18,2,73.9
U24022,2026-03-12,17,3,16.8
U24026,2026-03-12,65,2,13.9
U24042,2026-03-12,38,1,23.5
U24058,2026-03-12,23,2,25.1
U24063,2026-03-12,21,3,72.1
U24065,2026-03-12,60,1,13.8
U24083,2026-03-12,26,1,57.0
U24088,2026-03-12,12,2,34.7
U24090,2026-03-12,26,1,12.5
U24093,2026-03-12,20,2,41.3
U24120,2026-03-12,24,2,11.1
U24131,2026-03-12,30,1,31.0
U24132,2026-03-12,18,1,74.8
U24138,2026-03-12,29,1,20.9
U24142,2026-03-12,13,2,9.1
U24167,2026-03-12,42,1,40.5
U24169,2026-03-12,22,1,23.0
U24170,2026-03-12,13,2,30.7
U24194,2026-03-12,20,2,7.8
U24203,2026-03-12,54,2,30.7
U24213,2026-03-12,65,1,49.0
U24252,2026-03-12,63,4,23.8
U24254,2026-03-12,21,1,18.7
U24261,2026-03-12,32,3,34.2
U24270,2026-03-12,28,2,32.3
U24271,2026-03-12,21,3,63.5
U24280,2026-03-12,37,4,12.7
U24287,2026-03-12,45,2,7.4
U24292,2026-03-12,25,3,21.4
U24296,2026-03-12,17,2,46.7
U24301,2026-03-12,38,1,28.4
U24316,2026-03-12,30,2,13.0
U24318,2026-03-12,56,2,21.8
U24325,2026-03-12,42,2,33.7
U24334,2026-03-12,13,5,54.7
U24338,2026-03-12,40,3,16.0
U24342,2026-03-12,56,3,32.7
U24357,2026-03-12,66,2,24.0
U24366,2026-03-12,23,2,29.2
U24368,2026-03-12,62,2,7.9
U24377,2026-03-12,16,3,108.7
U24383,2026-03-12,21,2,9.2
U24384,2026-03-12,23,2,42.6
U24392,2026-03-12,46,3,23.2
U24444,2026-03-12,59,2,56.6
U24460,2026-03-12,19,1,27.0
U24463,2026-03-12,16,3,21.4
U24465,2026-03-12,35,2,18.9
U24467,2026-03-12,20,1,73.8
U24492,2026-03-12,61,2,44.1
U24510,2026-03-12,45,3,41.8
U24511,2026-03-12,14,1,28.5
U24517,2026-03-12,27,2,39.2
U24518,2026-03-12,15,3,26.8
U24564,2026-03-12,59,1,40.9
U24569,2026-03-12,32,2,13.9
U24579,2026-03-12,41,2,52.9
U24583,2026-03-12,41,4,31.0
U24584,2026-03-12,17,3,18.4
U24593,2026-03-12,43,2,27.4
U24595,2026-03-12,43,3,36.2
U24596,2026-03-12,43,1,16.5
U24609,2026-03-12,55,4,51.7
U24619,2026-03-12,16,2,13.6
U24628,2026-03-12,65,3,9.8
U24639,2026-03-12,21,1,59.4
U24640,2026-03-12,31,2,31.1
U24641,2026-03-12,54,1,95.7
U24662,2026-03-12,23,2,43.5
U24680,2026-03-12,69,2,76.2
U24681,2026-03-12,57,4,33.5
U24730,2026-03-12,17,1,5.8
U24771,2026-03-12,26,2,12.9
U24780,2026-03-12,26,2,3.0
U24781,2026-03-12,16,2,64.1
U24790,2026-03-12,46,4,73.8
U24815,2026-03-12,50,2,47.6
U24821,2026-03-12,15,1,22.1
U24832,2026-03-12,70,3,7.6
U24833,2026-03-12,19,2,34.1
U24836,2026-03-12,14,1,35.9
U24846,2026-03-12,21,1,109.7
U24901,2026-03-12,70,2,29.2
U24918,2026-03-12,55,1,36.9
U24923,2026-03-12,14,3,22.9
U24930,2026-03-12,42,2,10.6
U24937,2026-03-12,38,2,55.5
U24941,2026-03-12,57,3,13.9
U24942,2026-03-12,12,3,26.5
U24949,2026-03-12,58,2,37.8
U24953,2026-03-12,15,2,16.6
U24974,2026-03-12,39,3,12.3
U24984,2026-03-12,24,3,38.8
U24991,2026-03-12,22,2,11.5
U24992,2026-03-12,40,3,58.0
U24994,2026-03-12,15,3,27.5
U25010,2026-03-12,34,2,23.6
U25024,2026-03-12,59,3,56.4
U25029,2026-03-12,16,2,17.9
U25036,2026-03-12,19,1,36.0
U25038,2026-03-12,27,1,56.9
U25042,2026-03-12,47,1,49.5
U25045,2026-03-12,40,4,28.5
U25055,2026-03-12,43,2,15.9
U25059,2026-03-12,69,1,13.8
U25101,2026-03-12,33,2,11.1
U25102,2026-03-12,70,3,22.8
U25133,2026-03-12,15,2,55.3
U25134,2026-03-12,17,3,40.1
U25161,2026-03-12,31,3,38.0
U25176,2026-03-12,17,2,29.8
U25185,2026-03-12,67,5,33.7
U25199,2026-03-12,34,3,58.7
U25200,2026-03-12,24,3,19.5
U25208,2026-03-12,48,1,18.7
U25210,2026-03-12,29,1,61.8
U25211,2026-03-12,45,1,15.0
U25216,2026-03-12,46,2,63.7
U25218,2026-03-12,18,1,25.7
U25224,2026-03-12,21,2,22.8
U25229,2026-03-12,36,2,45.8
U25232,2026-03-12,57,2,82.3
U25237,2026-03-12,20,3,60.7
U25256,2026-03-12,23,1,35.6
U25258,2026-03-12,26,2,17.7
U25259,2026-03-12,35,2,7.7
U25261,2026-03-12,26,1,18.4
U25265,2026-03-12,42,1,10.9
U25273,2026-03-12,36,2,2.0
U25277,2026-03-12,30,1,85.2
U25300,2026-03-12,16,2,38.0
U25305,2026-03-12,15,2,16.1
U25319,2026-03-12,23,2,19.4
U25326,2026-03-12,15,3,21.5
U25329,2026-03-12,69,1,118.6
U25354,2026-03-12,13,2,13.7
U25360,2026-03-12,18,5,24.4
U25371,2026-03-12,25,1,21.9
U25376,2026-03-12,42,2,70.5
U25379,2026-03-12,54,1,21.5
U25389,2026-03-12,43,4,30.1
U25393,2026-03-12,37,3,22.1
U25394,2026-03-12,67,1,45.7
U25398,2026-03-12,18,2,16.2
U25402,2026-03-12,15,4,14.5
U25406,2026-03-12,23,4,38.6
U25410,2026-03-12,25,2,27.1
U25442,2026-03-12,56,1,19.4
U25446,2026-03-12,34,1,82.6
U25457,2026-03-12,16,3,27.9
U25465,2026-03-12,49,3,9.6
U25474,2026-03-12,45,1,37.4
U25475,2026-03-12,39,1,25.0
U25478,2026-03-12,15,1,11.1
U25483,2026-03-12,29,2,36.5
U25488,2026-03-12,40,1,64.8
U25489,2026-03-12,30,2,29.3
U25498,2026-03-12,53,2,32.0
U25504,2026-03-12,32,3,40.7
U25510,2026-03-12,53,3,20.1
U25513,2026-03-12,47,2,20.7
U25516,2026-03-12,15,2,77.3
U25519,2026-03-12,18,2,8.5
U25522,2026-03-12,53,2,23.2
U25528,2026-03-12,19,3,12.0
U25534,2026-03-12,49,1,19.0
U25543,2026-03-12,30,1,24.3
U25561,2026-03-12,19,3,23.4
U25578,2026-03-12,13,1,37.7
U25579,2026-03-12,34,2,96.0
U25588,2026-03-12,47,5,24.3
U25607,2026-03-12,43,2,22.8
U25620,2026-03-12,18,2,45.8
U25650,2026-03-12,13,1,18.8
U25658,2026-03-12,12,2,23.0
U25662,2026-03-12,53,3,7.0
U25674,2026-03-12,49,2,19.7
U25690,2026-03-12,15,2,12.9
U25697,2026-03-12,13,2,53.5
U25698,2026-03-12,16,3,20.9
U25699,2026-03-12,19,1,54.1
U25713,2026-03-12,24,2,19.7
U25723,2026-03-12,59,3,8.0
U25727,2026-03-12,49,3,14.1
U25732,2026-03-12,20,2,35.6
U25744,2026-03-12,45,2,47.4
U25750,2026-03-12,44,4,41.6
U25753,2026-03-12,18,2,21.4
U25754,2026-03-12,63,1,33.8
U25755,2026-03-12,51,4,25.4
U25759,2026-03-12,68,1,24.3
U25763,2026-03-12,21,2,19.0
U25764,2026-03-12,15,2,84.2
U25770,2026-03-12,25,3,37.5
U25776,2026-03-12,55,2,38.1
U25790,2026-03-12,12,3,14.0
U25794,2026-03-12,46,2,28.4
U25816,2026-03-12,22,1,18.5
U25839,2026-03-12,19,1,15.9
U25886,2026-03-12,45,4,14.5
U25890,2026-03-12,32,2,64.8
U25897,2026-03-12,66,2,13.9
U25915,2026-03-12,46,5,57.8
U25919,2026-03-12,63,1,74.1
U25921,2026-03-12,57,3,11.8
U25935,2026-03-12,41,4,46.4
U25941,2026-03-12,23,1,39.2
U25947,2026-03-12,27,2,41.2
U25950,2026-03-12,46,1,5.1
U25965,2026-03-12,29,4,31.4
U25980,2026-03-12,52,4,30.9
U26009,2026-03-12,30,2,19.0
U26035,2026-03-12,21,2,29.1
U26038,2026-03-12,13,1,43.6
U26047,2026-03-12,18,1,20.2
U26059,2026-03-12,33,2,9.1
U26072,2026-03-12,17,3,70.0
U26073,2026-03-12,13,1,42.2
U26080,2026-03-12,17,2,27.4
U26084,2026-03-12,41,2,12.6
U26085,2026-03-12,46,2,51.9
U26089,2026-03-12,48,1,22.3
U26104,2026-03-12,18,2,60.6
U26118,2026-03-12,20,1,29.2
U26130,2026-03-12,12,1,39.4
U26132,2026-03-12,60,1,57.6
U26144,2026-03-12,63,2,12.4
U26160,2026-03-12,54,3,9.0
U26222,2026-03-12,22,2,45.9
U26229,2026-03-12,13,1,30.5
U26235,2026-03-12,44,2,53.2
U26238,2026-03-12,31,3,40.6
U26242,2026-03-12,21,1,43.0
U26250,2026-03-12,41,2,22.3
U26285,2026-03-12,25,3,15.6
U26286,2026-03-12,30,2,6.9
U26287,2026-03-12,25,1,17.3
U26301,2026-03-12,46,2,22.8
U26304,2026-03-12,35,2,18.7
U26305,2026-03-12,51,2,4.3
U26322,2026-03-12,21,2,9.2
U26323,2026-03-12,19,3,31.5
U26330,2026-03-12,57,4,4.4
U26334,2026-03-12,44,4,35.7
U26345,2026-03-12,19,4,20.4
U26358,2026-03-12,28,1,10.2
U26364,2026-03-12,37,2,41.2
U26373,2026-03-12,29,3,17.7
U26380,2026-03-12,48,3,29.3
U26385,2026-03-12,40,3,17.8
U26406,2026-03-12,56,1,28.6
U26422,2026-03-12,55,4,24.1
U26437,2026-03-12,23,2,11.3
U26443,2026-03-12,15,3,35.9
U26460,2026-03-12,55,3,62.6
U26462,2026-03-12,38,1,36.9
U26487,2026-03-12,63,1,46.6
U26493,2026-03-12,45,4,47.3
U26528,2026-03-12,51,2,12.8
U26541,2026-03-12,43,3,17.0
U26556,2026-03-12,16,2,14.0
U26565,2026-03-12,30,1,26.7
U26567,2026-03-12,54,1,3.2
U26577,2026-03-12,52,2,38.1
U26633,2026-03-12,31,2,66.3
U26635,2026-03-12,27,1,27.4
U26636,2026-03-12,20,3,33.0
U26661,2026-03-12,58,1,45.5
U26681,2026-03-12,37,3,65.1
U26682,2026-03-12,43,1,49.5
U26694,2026-03-12,14,3,32.2
U26700,2026-03-12,46,1,27.0
U26703,2026-03-12,12,1,41.6
U26713,2026-03-12,37,2,6.2
U26714,2026-03-12,60,3,52.0
U26725,2026-03-12,14,2,6.1
U26757,2026-03-12,12,1,23.8
U26758,2026-03-12,70,2,13.5
U26760,2026-03-12,53,3,25.9
U26763,2026-03-12,46,1,14.6
U26814,2026-03-12,29,2,11.9
U26817,2026-03-12,50,3,54.1
U26823,2026-03-12,26,2,57.0
U26824,2026-03-12,19,4,71.0
U26833,2026-03-12,17,2,23.1
U26850,2026-03-12,41,1,41.6
U26860,2026-03-12,17,2,16.3
U26864,2026-03-12,25,3,47.7
U26866,2026-03-12,12,3,36.7
U26881,2026-03-12,34,1,14.5
U26885,2026-03-12,24,2,10.4
U26889,2026-03-12,21,2,53.1
U26894,2026-03-12,33,1,27.9
U26914,2026-03-12,21,1,74.4
U26920,2026-03-12,40,2,58.4
U26921,2026-03-12,28,1,29.7
U26936,2026-03-12,29,1,23.3
U26973,2026-03-12,62,1,36.1
U26976,2026-03-12,23,4,37.7
U26983,2026-03-12,13,1,9.4
U27009,2026-03-12,53,1,30.0
U27017,2026-03-12,14,2,38.5
U27033,2026-03-12,34,1,42.1
U27054,2026-03-12,40,5,22.1
U27057,2026-03-12,26,6,53.4
U27058,2026-03-12,21,2,13.7
U27060,2026-03-12,42,4,39.3
U27070,2026-03-12,12,2,20.0
U27077,2026-03-12,24,1,32.6
U27096,2026-03-12,54,2,21.7
U27102,2026-03-12,66,1,105.5
U27104,2026-03-12,30,1,37.7
U27141,2026-03-12,24,3,13.9
U27169,2026-03-12,60,4,30.3
U27170,2026-03-12,31,3,33.8
U27180,2026-03-12,58,1,34.5
U27198,2026-03-12,51,3,31.5
U27218,2026-03-12,45,2,18.7
U27230,2026-03-12,20,1,19.3
U27233,2026-03-12,61,4,6.9
U27251,2026-03-12,37,1,25.0
U27254,2026-03-12,56,1,19.5
U27266,2026-03-12,25,2,20.9
U27268,2026-03-12,53,1,70.5
U27302,2026-03-12,13,2,50.3
U27303,2026-03-12,26,2,30.4
U27317,2026-03-12,42,2,20.8
U27325,2026-03-12,31,1,21.9
U27329,2026-03-12,35,3,18.8
U27334,2026-03-12,40,1,15.4
U27350,2026-03-12,39,2,26.1
U27371,2026-03-12,33,1,19.0
U27373,2026-03-12,13,5,45.6
U27375,2026-03-12,32,2,41.4
U27433,2026-03-12,16,3,31.7
U27436,2026-03-12,26,1,36.5
U27441,2026-03-12,57,5,68.0
U27457,2026-03-12,51,1,28.0
U27461,2026-03-12,45,3,13.2
U27465,2026-03-12,25,3,5.5
U27466,2026-03-12,60,4,22.8
U27471,2026-03-12,69,4,26.0
U27491,2026-03-12,17,2,50.4
U27492,2026-03-12,22,1,5.5
U27507,2026-03-12,45,2,4.0
U27512,2026-03-12,15,2,19.3
U27518,2026-03-12,60,3,26.0
U27526,2026-03-12,21,2,54.4
U27540,2026-03-12,23,2,32.8
U27550,2026-03-12,23,2,32.2
U27567,2026-03-12,47,3,35.3
U27579,2026-03-12,24,3,17.5
U27593,2026-03-12,47,2,15.0
U27596,2026-03-12,33,1,35.1
U27598,2026-03-12,35,2,29.1
U27620,2026-03-12,40,2,21.9
U27631,2026-03-12,21,3,33.2
U27634,2026-03-12,67,3,13.9
U27645,2026-03-12,16,3,34.2
U27647,2026-03-12,14,1,38.6
U27653,2026-03-12,47,3,6.7
U27655,2026-03-12,50,1,69.6
U27662,2026-03-12,14,1,32.4
U27664,2026-03-12,17,2,1.7
U27665,2026-03-12,27,2,14.0
U27667,2026-03-12,15,2,16.4
U27671,2026-03-12,39,4,10.7
U27674,2026-03-12,35,1,12.5
U27699,2026-03-12,27,2,7.9
U27712,2026-03-12,60,2,18.5
U27731,2026-03-12,19,3,24.9
U27732,2026-03-12,13,3,24.7
U27745,2026-03-12,22,3,10.4
U27749,2026-03-12,23,2,13.0
U27771,2026-03-12,36,2,21.9
U27778,2026-03-12,46,2,29.1
U27779,2026-03-12,24,5,30.7
U27783,2026-03-12,57,1,15.4
U27794,2026-03-12,26,1,37.2
U27810,2026-03-12,49,1,7.4
U27815,2026-03-12,18,4,8.8
U27820,2026-03-12,26,1,43.1
U27823,2026-03-12,63,3,20.1
U27827,2026-03-12,12,3,23.7
U27831,2026-03-12,13,4,14.9
U27832,2026-03-12,21,1,24.2
U27856,2026-03-12,23,2,83.1
U27859,2026-03-12,42,2,28.0
U27891,2026-03-12,15,2,11.0
U27895,2026-03-12,18,3,36.2
U27905,2026-03-12,38,4,14.3
U27909,2026-03-12,18,1,4.7
U27914,2026-03-12,28,2,21.9
U27915,2026-03-12,13,4,74.0
U27925,2026-03-12,32,5,48.8
U27926,2026-03-12,24,2,15.4
U27933,2026-03-12,22,1,8.8
U27969,2026-03-12,16,2,18.5
U27970,2026-03-12,29,1,15.5
U27976,2026-03-12,41,2,8.5
U27984,2026-03-12,63,1,32.0
U28008,2026-03-12,13,2,48.6
U28015,2026-03-12,45,2,21.5
U28033,2026-03-12,51,1,50.5
U28036,2026-03-12,15,2,24.9
U28048,2026-03-12,29,3,29.2
U28052,2026-03-12,44,1,56.1
U28063,2026-03-12,46,3,54.4
U28068,2026-03-12,17,2,36.1
U28069,2026-03-12,26,4,40.5
U28083,2026-03-12,58,3,22.0
U28108,2026-03-12,41,2,52.9
U28114,2026-03-12,15,3,1.3
U28116,2026-03-12,59,2,11.9
U28117,2026-03-12,36,2,20.0
U28128,2026-03-12,62,2,49.1
U28130,2026-03-12,61,1,9.8
U28141,2026-03-12,55,2,27.6
U28149,2026-03-12,61,1,10.1
U28155,2026-03-12,22,3,3.5
U28173,2026-03-12,43,1,28.0
U28182,2026-03-12,26,2,58.3
U28191,2026-03-12,51,2,77.4
U28203,2026-03-12,68,2,23.8
U28207,2026-03-12,50,2,32.4
U28208,2026-03-12,68,2,24.8
U28214,2026-03-12,15,2,22.3
U28223,2026-03-12,65,3,71.8
U28237,2026-03-12,54,2,34.4
U28242,2026-03-12,29,5,20.3
U28245,2026-03-12,54,2,17.0
U28271,2026-03-12,19,2,39.0
U28272,2026-03-12,21,4,23.4
U28276,2026-03-12,15,3,32.2
U28283,2026-03-12,37,2,19.1
U28291,2026-03-12,19,2,51.8
U28297,2026-03-12,21,2,36.1
U28302,2026-03-12,14,3,19.0
U28322,2026-03-12,48,1,22.5
U28364,2026-03-12,24,1,18.8
U28368,2026-03-12,15,5,52.6
U28373,2026-03-12,24,2,41.0
U28405,2026-03-12,21,4,49.0
U28407,2026-03-12,37,2,36.7
U28416,2026-03-12,41,2,65.0
U28418,2026-03-12,38,1,4.1
U28428,2026-03-12,54,4,34.4
U28433,2026-03-12,44,1,66.5
U28448,2026-03-12,20,1,71.6
U28459,2026-03-12,31,2,20.8
U28483,2026-03-12,35,4,119.9
U28493,2026-03-12,40,1,19.8
U28496,2026-03-12,16,2,19.3
U28503,2026-03-12,45,2,32.8
U28514,2026-03-12,16,1,12.3
U28519,2026-03-12,26,2,10.7
U28520,2026-03-12,64,3,52.4
U28532,2026-03-12,14,1,35.0
U28541,2026-03-12,45,4,63.8
U28543,2026-03-12,44,3,21.4
U28549,2026-03-12,37,3,31.3
U28554,2026-03-12,61,2,6.8
U28566,2026-03-12,15,3,12.1
U28569,2026-03-12,36,1,5.0
U28584,2026-03-12,36,1,11.4
U28587,2026-03-12,15,2,51.8
U28603,2026-03-12,39,1,15.8
U28616,2026-03-12,63,2,23.0
U28619,2026-03-12,53,2,14.3
U28625,2026-03-12,13,3,58.4
U28640,2026-03-12,65,2,42.5
U28646,2026-03-12,15,2,29.2
U28647,2026-03-12,49,2,57.1
U28653,2026-03-12,38,3,8.6
U28673,2026-03-12,25,2,24.3
U28683,2026-03-12,48,3,37.4
U28693,2026-03-12,50,2,11.4
U28703,2026-03-12,34,1,67.8
U28718,2026-03-12,36,3,25.0
U28724,2026-03-12,27,2,30.3
U28731,2026-03-12,22,2,38.6
U28733,2026-03-12,25,1,32.7
U28735,2026-03-12,31,1,29.5
U28737,2026-03-12,65,4,21.0
U28750,2026-03-12,14,1,30.8
U28759,2026-03-12,67,1,13.1
U28768,2026-03-12,37,3,42.3
U28773,2026-03-12,39,3,36.7
U28780,2026-03-12,12,2,27.5
U28781,2026-03-12,22,1,25.5
U28786,2026-03-12,22,1,32.6
U28805,2026-03-12,67,3,6.3
U28813,2026-03-12,12,3,33.6
U28814,2026-03-12,35,2,24.2
U28819,2026-03-12,58,1,46.7
U28822,2026-03-12,62,2,9.6
U28826,2026-03-12,37,1,46.2
U28828,2026-03-12,61,2,40.2
U28834,2026-03-12,27,3,12.4
U28840,2026-03-12,12,1,76.3
U28843,2026-03-12,63,6,113.9
U28875,2026-03-12,42,2,43.3
U28883,2026-03-12,15,3,11.4
U28890,2026-03-12,55,3,29.2
U28902,2026-03-12,64,1,47.3
U28905,2026-03-12,29,3,53.3
U28917,2026-03-12,70,1,29.8
U28922,2026-03-12,44,3,17.2
U28930,2026-03-12,41,2,18.7
U28935,2026-03-12,52,2,70.0
U28946,2026-03-12,39,3,53.9
U28949,2026-03-12,67,1,51.6
U28954,2026-03-12,46,3,54.1
U28960,2026-03-12,47,1,72.1
U28964,2026-03-12,48,2,20.2
U28973,2026-03-12,51,2,43.6
U28975,2026-03-12,38,2,10.9
U29005,2026-03-12,34,1,43.5
U29017,2026-03-12,54,1,73.4
U29022,2026-03-12,27,2,41.9
U29024,2026-03-12,18,1,45.6
U29029,2026-03-12,39,1,40.0
U29038,2026-03-12,58,2,10.3
U29040,2026-03-12,16,4,17.1
U29045,2026-03-12,16,2,37.3
U29056,2026-03-12,69,1,6.6
U29058,2026-03-12,61,1,24.3
U29060,2026-03-12,63,2,80.6
U29064,2026-03-12,24,1,7.1
U29079,2026-03-12,66,3,50.2
U29080,2026-03-12,27,2,38.7
U29082,2026-03-12,53,2,29.8
U29092,2026-03-12,69,2,25.9
U29098,2026-03-12,19,2,27.0
U29112,2026-03-12,67,1,44.5
U29118,2026-03-12,55,1,7.9
U29120,2026-03-12,18,1,18.9
U29126,2026-03-12,24,3,10.9
U29130,2026-03-12,32,2,73.6
U29144,2026-03-12,69,1,17.0
U29149,2026-03-12,66,1,17.9
U29163,2026-03-12,35,3,20.0
U29166,2026-03-12,69,3,113.1
U29176,2026-03-12,17,2,7.1
U29181,2026-03-12,49,3,31.2
U29196,2026-03-12,18,3,63.6
U29204,2026-03-12,26,2,12.0
U29220,2026-03-12,17,3,12.7
U29221,2026-03-12,42,2,40.6
U29234,2026-03-12,47,2,10.6
U29254,2026-03-12,67,1,37.7
U29278,2026-03-12,57,2,59.4
U29287,2026-03-12,56,1,4.5
U29297,2026-03-12,58,3,9.6
U29299,2026-03-12,54,1,25.2
U29313,2026-03-12,48,2,48.4
U29317,2026-03-12,63,3,27.5
U29319,2026-03-12,19,3,16.1
U29320,2026-03-12,40,2,4.7
U29324,2026-03-12,69,3,53.9
U29329,2026-03-12,66,1,19.0
U29332,2026-03-12,58,6,106.9
U29338,2026-03-12,53,4,37.8
U29340,2026-03-12,37,3,5.1
U29362,2026-03-12,31,2,29.4
U29393,2026-03-12,14,2,15.4
U29401,2026-03-12,15,2,38.8
U29411,2026-03-12,58,2,152.9
U29421,2026-03-12,54,2,27.8
U29428,2026-03-12,52,1,36.4
U29445,2026-03-12,49,2,2.5
U29447,2026-03-12,65,4,54.1
U29457,2026-03-12,20,4,60.6
U29462,2026-03-12,39,2,27.8
U29482,2026-03-12,33,2,4.8
U29493,2026-03-12,42,1,9.2
U29520,2026-03-12,60,1,54.2
U29538,2026-03-12,20,2,75.3
U29544,2026-03-12,59,1,40.9
U29547,2026-03-12,42,1,12.2
U29556,2026-03-12,33,3,41.8
U29559,2026-03-12,21,4,50.5
U29560,2026-03-12,19,2,98.9
U29570,2026-03-12,53,2,26.4
U29627,2026-03-12,34,3,24.5
U29628,2026-03-12,24,2,6.1
U29633,2026-03-12,14,1,4.0
U29635,2026-03-12,15,2,35.0
U29644,2026-03-12,50,2,28.5
U29648,2026-03-12,45,2,24.8
